1501367400,2700.01,2700.01,2700,2700.01,24.82001767,67014.084675,2700.0014894
1501367460,2700.01,2700.01,2700,2700.01,3.81908488,10311.54275,2700.0035543
1501367520,2700.01,2700.01,2696.27,2696.27,27.42695881,74046.079522,2699.755377
1501367580,2698.12,2698.12,2692.01,2693.19,21.59370796,58164.647472,2693.5923918
1501367640,2693.09,2693.09,2693.08,2693.08,0.75289132,2027.6002001,2693.08484
1501367700,2693.08,2693.08,2693.07,2693.08,8.00928958,21569.602809,2693.0731613
1501367760,2693.08,2693.08,2690,2690.06,19.59330868,52748.377506,2692.1628382
1501367820,2690.06,2690.06,2690.06,2690.06,1.93892614,5215.8276522,2690.06
1501367880,2690.06,2690.75,2690.06,2690.29,3.31480906,8917.474793,2690.1925968
1501367940,2690.29,2690.49,2690,2690,3.74154488,10065.192166,2690.1166468
1501368000,2690.01,2690.03,2689.05,2689.11,11.75129502,31609.12553,2689.8418835
1501368060,2689.11,2690.5,2689.11,2689.8,4.54142383,12213.48131,2689.3506899
1501368120,2689.8,2690.5,2689.8,2690.5,3.58518957,9644.6024256,2690.1234195
1501368180,2690.5,2699.08,2690.5,2690.55,17.91652248,48276.594399,2694.529279
1501368240,2690.49,2693.18,2689.22,2692.8,8.86302896,23849.913086,2690.943829
1501368300,2692.8,2692.8,2691.22,2691.22,3.70995255,9987.9073226,2692.1927405
1501368360,2691.59,2691.59,2690,2690,3.26167062,8776.0881031,2690.6727029
1501368420,2690.24,2693.67,2690.2,2692.48,10.96254698,29502.834092,2691.2390109
1501368480,2693.46,2697.99,2693.46,2697.95,3.09545589,8345.8690572,2696.167981
1501368540,2696.93,2696.93,2696.2,2696.2,6.16276948,16620.160306,2696.8654855
1501368600,2696.2,2696.21,2696.2,2696.2,6.58198416,17746.348212,2696.2003828
1501368660,2696.02,2696.45,2693.82,2695.43,8.64965737,23313.010383,2695.252469
1501368720,2695.32,2695.32,2695.32,2695.32,1.81133969,4882.1400933,2695.32
1501368780,2695.32,2699.27,2695.32,2699.25,8.9823242,24225.26176,2696.9925847
1501368840,2699.24,2699.25,2699.24,2699.25,0.19220086,518.79756135,2699.2468262
1501368900,2699.31,2699.31,2699.3,2699.31,1.87755091,5068.0805237,2699.3039159
1501368960,2699.3,2699.31,2699.3,2699.31,0.20619859,556.59339797,2699.3074879
1501369020,2699.31,2699.31,2699.3,2699.31,4.97991954,13442.315153,2699.3036825
1501369080,2699.31,2699.31,2699.31,2699.31,8.19464267,22119.880906,2699.31
1501369140,2699.6,2699.61,2699.6,2699.6,4.30999374,11635.278287,2699.6044515
1501369200,2699.61,2703.2,2699.61,2703.2,26.04024433,70312.090496,2700.1317501
1501369260,2703.2,2704.97,2703.2,2704.97,3.61148361,9768.2805946,2704.7833105
1501369320,2704.97,2706.66,2704.97,2706.66,3.5446042,9589.9288783,2705.5006249
1501369380,2707.2,2709,2707.2,2708.99,1.31650967,3566.388784,2708.9727218
1501369440,2709,2709,2709,2709,6.32366653,17130.81263,2709
1501369500,2709,2711.87,2708.99,2711.83,19.91567772,53972.129307,2710.0322703
